datetime,wind_power,wind_speed,solar_power,solar_irradiation,temperature
2015-10-13 23:00:00+00,0,1.01875,0.543718027,0.03775003,18.45
2015-10-13 23:15:00+00,0,0.96875,0.758240619,0.055250044,18.625
2015-10-13 23:30:00+00,0,1.00625,1.031937794,0.079750064,18.875
2015-10-13 23:45:00+00,0,1.04375,1.305634969,0.104250083,19.125
2015-10-14 00:00:00+00,0,1.08125,1.579332144,0.128750103,19.375
2015-10-14 00:15:00+00,0,1.15,1.801777723,0.152875123,19.64375
2015-10-14 00:30:00+00,0,1.25,1.972971704,0.176625142,19.93125
2015-10-14 00:45:00+00,0,1.35,2.144165686,0.200375161,20.21875
2015-10-14 01:00:00+00,0,1.45,2.315359667,0.224125179,20.50625
2015-10-14 01:15:00+00,0,1.475,2.517715482,0.234000187,20.7875
2015-10-14 01:30:00+00,0,1.425,2.751233129,0.230000184,21.0625
2015-10-14 01:45:00+00,0,1.375,2.984750776,0.226000181,21.3375
2015-10-14 02:00:00+00,0,1.325,3.218268423,0.222000178,21.6125
2015-10-14 02:15:00+00,0,1.25,3.372853583,0.231375185,21.875
2015-10-14 02:30:00+00,0,1.15,3.448506256,0.254125203,22.125
2015-10-14 02:45:00+00,0,1.05,3.524158928,0.276875222,22.375
2015-10-14 03:00:00+00,0,0.95,3.599811601,0.29962524,22.625
2015-10-14 03:15:00+00,0.005885,0.925,3.627353139,0.308000247,22.84375
2015-10-14 03:30:00+00,0.017655,0.975,3.606783542,0.302000242,23.03125
2015-10-14 03:45:00+00,0.029425,1.025,3.586213945,0.296000237,23.21875
2015-10-14 04:00:00+00,0.041195,1.075,3.565644348,0.290000232,23.40625
2015-10-14 04:15:00+00,0.061805,1.15,3.515961546,0.304250244,23.5625
2015-10-14 04:30:00+00,0.091255,1.25,3.437165538,0.338750271,23.6875
2015-10-14 04:45:00+00,0.120705,1.35,3.35836953,0.373250299,23.8125
2015-10-14 05:00:00+00,0.150155,1.45,3.279573522,0.407750326,23.9375
2015-10-14 05:15:00+00,0.1704,1.51875,3.198770549,0.418250335,24.0375
2015-10-14 05:30:00+00,0.18144,1.55625,3.115960611,0.404750324,24.1125
2015-10-14 05:45:00+00,0.19248,1.59375,3.033150672,0.391250313,24.1875
2015-10-14 06:00:00+00,0.20352,1.63125,2.950340734,0.377750302,24.2625
2015-10-14 06:15:00+00,0.216445,1.65,2.824750977,0.353875283,24.30625
2015-10-14 06:30:00+00,0.231255,1.65,2.6563814,0.319625256,24.31875
2015-10-14 06:45:00+00,0.246065,1.65,2.488011823,0.285375228,24.33125
2015-10-14 07:00:00+00,0.260875,1.65,2.319642246,0.251125201,24.34375
2015-10-14 07:15:00+00,0.2856875,1.66875,2.0989709,0.218500175,24.30625
2015-10-14 07:30:00+00,0.3205025,1.70625,1.825997784,0.18750015,24.21875
2015-10-14 07:45:00+00,0.3553175,1.74375,1.553024667,0.156500125,24.13125
2015-10-14 08:00:00+00,0.3901325,1.78125,1.280051551,0.1255001,24.04375
2015-10-14 08:15:00+00,0.4198425,1.825,1.014280236,0.101000081,23.9125
2015-10-14 08:30:00+00,0.4444475,1.875,0.755710722,0.083000066,23.7375
2015-10-14 08:45:00+00,0.4690525,1.925,0.497141208,0.065000052,23.5625
2015-10-14 09:00:00+00,0.4936575,1.975,0.238571694,0.047000037,23.3875
2015-10-14 09:15:00+00,0.48779,2.04375,0.09562607,0.033250026,23.21875
2015-10-14 09:30:00+00,0.45145,2.13125,0.068304336,0.023750019,23.05625
2015-10-14 09:45:00+00,0.41511,2.21875,0.040982601,0.014250011,22.89375
2015-10-14 10:00:00+00,0.37877,2.30625,0.013660867,0.004750004,22.73125
2015-10-14 10:15:00+00,0.340065,2.36875,0,0,22.58125
2015-10-14 10:30:00+00,0.298995,2.40625,0,0,22.44375
2015-10-14 10:45:00+00,0.257925,2.44375,0,0,22.30625
2015-10-14 11:00:00+00,0.216855,2.48125,0,0,22.16875
2015-10-14 11:15:00+00,0.188915,2.5,0,0,22.03125
2015-10-14 11:30:00+00,0.174105,2.5,0,0,21.89375
2015-10-14 11:45:00+00,0.159295,2.5,0,0,21.75625
2015-10-14 12:00:00+00,0.144485,2.5,0,0,21.61875
2015-10-14 12:15:00+00,0.120305,2.53125,0,0,21.48125
2015-10-14 12:30:00+00,0.086755,2.59375,0,0,21.34375
2015-10-14 12:45:00+00,0.053205,2.65625,0,0,21.20625
2015-10-14 13:00:00+00,0.019655,2.71875,0,0,21.06875
2015-10-14 13:15:00+00,0.00252,2.725,0,0,20.93125
2015-10-14 13:30:00+00,0.0018,2.675,0,0,20.79375
2015-10-14 13:45:00+00,0.00108,2.625,0,0,20.65625
2015-10-14 14:00:00+00,0.00036,2.575,0,0,20.51875
2015-10-14 14:15:00+00,0,2.54375,0,0,20.38125
2015-10-14 14:30:00+00,0,2.53125,0,0,20.24375
2015-10-14 14:45:00+00,0,2.51875,0,0,20.10625
2015-10-14 15:00:00+00,0,2.50625,0,0,19.96875
2015-10-14 15:15:00+00,0,2.50625,0,0,19.83125
2015-10-14 15:30:00+00,0,2.51875,0,0,19.69375
2015-10-14 15:45:00+00,0,2.53125,0,0,19.55625
2015-10-14 16:00:00+00,0,2.54375,0,0,19.41875
2015-10-14 16:15:00+00,0.0135325,2.55625,0,0,19.29375
2015-10-14 16:30:00+00,0.0405975,2.56875,0,0,19.18125
2015-10-14 16:45:00+00,0.0676625,2.58125,0,0,19.06875
2015-10-14 17:00:00+00,0.0947275,2.59375,0,0,18.95625
2015-10-14 17:15:00+00,0.1214625,2.6375,0,0,18.84375
2015-10-14 17:30:00+00,0.1478675,2.7125,0,0,18.73125
2015-10-14 17:45:00+00,0.1742725,2.7875,0,0,18.61875
2015-10-14 18:00:00+00,0.2006775,2.8625,0,0,18.50625
2015-10-14 18:15:00+00,0.20259,2.9,0,0,18.4
2015-10-14 18:30:00+00,0.18001,2.9,0,0,18.3
2015-10-14 18:45:00+00,0.15743,2.9,0,0,18.2
2015-10-14 19:00:00+00,0.13485,2.9,0,0,18.1
2015-10-14 19:15:00+00,0.116025,2.9125,0,0,18.01875
2015-10-14 19:30:00+00,0.100955,2.9375,0,0,17.95625
2015-10-14 19:45:00+00,0.085885,2.9625,0,0,17.89375
2015-10-14 20:00:00+00,0.070815,2.9875,0,0,17.83125
2015-10-14 20:15:00+00,0.06328,3.0375,0,0,17.775
2015-10-14 20:30:00+00,0.06328,3.1125,0,0,17.725
2015-10-14 20:45:00+00,0.06328,3.1875,0,0,17.675
2015-10-14 21:00:00+00,0.06328,3.2625,0,0,17.625
2015-10-14 21:15:00+00,0.070805,3.3,0,0.000125,17.5875
2015-10-14 21:30:00+00,0.085855,3.3,0,0.000375,17.5625
2015-10-14 21:45:00+00,0.100905,3.3,0,0.000625001,17.5375
2015-10-14 22:00:00+00,0.115955,3.3,0,0.000875001,17.5125
2015-10-14 22:15:00+00,0.1328125,3.325,0.09055622,0.002125002,17.55625
2015-10-14 22:30:00+00,0.1514775,3.375,0.271668661,0.004375004,17.66875
2015-10-14 22:45:00+00,0.1701425,3.425,0.452781101,0.006625005,17.78125
2015-10-14 23:00:00+00,0.1888075,3.475,0.633893542,0.008875007,17.89375
2015-10-14 23:15:00+00,0.218755,3.51875,0.876585476,0.01212501,18.0875
2015-10-14 23:30:00+00,0.259985,3.55625,1.180856905,0.016375013,18.3625
2015-10-14 23:45:00+00,0.301215,3.59375,1.485128333,0.020625017,18.6375
2015-10-15 00:00:00+00,0.342445,3.63125,1.789399762,0.02487502,18.9125
2015-10-15 00:15:00+00,0.551375,3.65,2.076009323,0.029125024,19.2125
2015-10-15 00:30:00+00,0.928005,3.65,2.344957016,0.033375027,19.5375
2015-10-15 00:45:00+00,1.304635,3.65,2.613904708,0.03762503,19.8625
2015-10-15 01:00:00+00,1.681265,3.65,2.882852401,0.041875033,20.1875
2015-10-15 01:15:00+00,2.17576,3.74375,3.117232024,0.04975004,20.50625
2015-10-15 01:30:00+00,2.78812,3.93125,3.317043575,0.061250049,20.81875
2015-10-15 01:45:00+00,3.40048,4.11875,3.516855127,0.072750058,21.13125
2015-10-15 02:00:00+00,4.01284,4.30625,3.716666678,0.084250067,21.44375
2015-10-15 02:15:00+00,4.28826,4.475,3.870986063,0.092125074,21.74375
2015-10-15 02:30:00+00,4.22674,4.625,3.97981328,0.096375077,22.03125
2015-10-15 02:45:00+00,4.16522,4.775,4.088640497,0.100625081,22.31875
2015-10-15 03:00:00+00,4.1037,4.925,4.197467714,0.104875084,22.60625
2015-10-15 03:15:00+00,3.9124875,4.925,4.266514784,0.11150009,22.8625
2015-10-15 03:30:00+00,3.5915825,4.775,4.295781709,0.120500097,23.0875
2015-10-15 03:45:00+00,3.2706775,4.625,4.325048633,0.129500104,23.3125
2015-10-15 04:00:00+00,2.9497725,4.475,4.354315558,0.138500111,23.5375
2015-10-15 04:15:00+00,2.9914725,4.3,4.343207573,0.18737515,23.725
2015-10-15 04:30:00+00,3.3957775,4.1,4.29172468,0.27612522,23.875
2015-10-15 04:45:00+00,3.8000825,3.9,4.240241786,0.364875291,24.025
2015-10-15 05:00:00+00,4.2043875,3.7,4.188758893,0.453625363,24.175
2015-10-15 05:15:00+00,4.6499325,3.63125,4.094214601,0.488750391,24.29375
2015-10-15 05:30:00+00,5.1367175,3.69375,3.956608912,0.470250376,24.38125
2015-10-15 05:45:00+00,5.6235025,3.75625,3.819003223,0.451750361,24.46875
2015-10-15 06:00:00+00,6.1102875,3.81875,3.681397534,0.433250346,24.55625
2015-10-15 06:15:00+00,6.4152975,3.8875,3.499105625,0.40012532,24.60625
2015-10-15 06:30:00+00,6.5385325,3.9625,3.272127495,0.352375282,24.61875
2015-10-15 06:45:00+00,6.6617675,4.0375,3.045149364,0.304625243,24.63125
2015-10-15 07:00:00+00,6.7850025,4.1125,2.818171234,0.256875205,24.64375
2015-10-15 07:15:00+00,7.3107925,4.1625,2.544064621,0.216875173,24.6125
2015-10-15 07:30:00+00,8.2391375,4.1875,2.222829524,0.184625147,24.5375
2015-10-15 07:45:00+00,9.1674825,4.2125,1.901594428,0.152375122,24.4625
2015-10-15 08:00:00+00,10.0958275,4.2375,1.580359331,0.120125096,24.3875
2015-10-15 08:15:00+00,10.7053775,4.3625,1.257250876,0.091750073,24.25625
2015-10-15 08:30:00+00,10.9961325,4.5875,0.932269061,0.067250054,24.06875
2015-10-15 08:45:00+00,11.2868875,4.8125,0.607287247,0.042750034,23.88125
2015-10-15 09:00:00+00,11.5776425,5.0375,0.282305432,0.018250015,23.69375
2015-10-15 09:15:00+00,11.0179675,5.24375,0.104837709,0.005250004,23.49375
2015-10-15 09:30:00+00,9.6078625,5.43125,0.074884078,0.003750003,23.28125
2015-10-15 09:45:00+00,8.1977575,5.61875,0.044930447,0.002250002,23.06875
2015-10-15 10:00:00+00,6.7876525,5.80625,0.014976816,0.000750001,22.85625
2015-10-15 10:15:00+00,5.6598175,5.81875,0,0,22.6625
2015-10-15 10:30:00+00,4.8142525,5.65625,0,0,22.4875
2015-10-15 10:45:00+00,3.9686875,5.49375,0,0,22.3125
2015-10-15 11:00:00+00,3.1231225,5.33125,0,0,22.1375
2015-10-15 11:15:00+00,2.5062175,5.16875,0,0,21.9625
2015-10-15 11:30:00+00,2.1179725,5.00625,0,0,21.7875
2015-10-15 11:45:00+00,1.7297275,4.84375,0,0,21.6125
2015-10-15 12:00:00+00,1.3414825,4.68125,0,0,21.4375
2015-10-15 12:15:00+00,1.0286175,4.55625,0,0,21.2625
2015-10-15 12:30:00+00,0.7911325,4.46875,0,0,21.0875
2015-10-15 12:45:00+00,0.5536475,4.38125,0,0,20.9125
2015-10-15 13:00:00+00,0.3161625,4.29375,0,0,20.7375
2015-10-15 13:15:00+00,0.191855,4.15625,0,0,20.5625
2015-10-15 13:30:00+00,0.180725,3.96875,0,0,20.3875
2015-10-15 13:45:00+00,0.169595,3.78125,0,0,20.2125
2015-10-15 14:00:00+00,0.158465,3.59375,0,0,20.0375
2015-10-15 14:15:00+00,0.16608,3.5,0,0,19.8625
2015-10-15 14:30:00+00,0.19244,3.5,0,0,19.6875
2015-10-15 14:45:00+00,0.2188,3.5,0,0,19.5125
2015-10-15 15:00:00+00,0.24516,3.5,0,0,19.3375
2015-10-15 15:15:00+00,0.2527525,3.51875,0,0,19.16875
2015-10-15 15:30:00+00,0.2415775,3.55625,0,0,19.00625
2015-10-15 15:45:00+00,0.2304025,3.59375,0,0,18.84375
2015-10-15 16:00:00+00,0.2192275,3.63125,0,0,18.68125
2015-10-15 16:15:00+00,0.226535,3.6125,0,0,18.51875
2015-10-15 16:30:00+00,0.252325,3.5375,0,0,18.35625
2015-10-15 16:45:00+00,0.278115,3.4625,0,0,18.19375
2015-10-15 17:00:00+00,0.303905,3.3875,0,0,18.03125
2015-10-15 17:15:00+00,0.3355025,3.38125,0,0,17.8625
2015-10-15 17:30:00+00,0.3729075,3.44375,0,0,17.6875
2015-10-15 17:45:00+00,0.4103125,3.50625,0,0,17.5125
2015-10-15 18:00:00+00,0.4477175,3.56875,0,0,17.3375
2015-10-15 18:15:00+00,0.4292925,3.6,0,0,17.1875
2015-10-15 18:30:00+00,0.3550375,3.6,0,0,17.0625
2015-10-15 18:45:00+00,0.2807825,3.6,0,0,16.9375
2015-10-15 19:00:00+00,0.2065275,3.6,0,0,16.8125
2015-10-15 19:15:00+00,0.18268,3.55,0,0,16.70625
2015-10-15 19:30:00+00,0.20924,3.45,0,0,16.61875
2015-10-15 19:45:00+00,0.2358,3.35,0,0,16.53125
2015-10-15 20:00:00+00,0.26236,3.25,0,0,16.44375
2015-10-15 20:15:00+00,0.4897225,3.28125,0,0,16.35625
2015-10-15 20:30:00+00,0.9178875,3.44375,0,0,16.26875
2015-10-15 20:45:00+00,1.3460525,3.60625,0,0,16.18125
2015-10-15 21:00:00+00,1.7742175,3.76875,0,0,16.09375
2015-10-15 21:15:00+00,2.201785,4.0375,0,0.000125,16.03125
2015-10-15 21:30:00+00,2.628755,4.4125,0,0.000375,15.99375
2015-10-15 21:45:00+00,3.055725,4.7875,0,0.000625001,15.95625
2015-10-15 22:00:00+00,3.482695,5.1625,0,0.000875001,15.91875
2015-10-15 22:15:00+00,3.51321,5.46875,0.073813793,0.015625013,15.94375
2015-10-15 22:30:00+00,3.14727,5.70625,0.221441378,0.044875036,16.03125
2015-10-15 22:45:00+00,2.78133,5.94375,0.369068962,0.074125059,16.11875
2015-10-15 23:00:00+00,2.41539,6.18125,0.516696548,0.103375082,16.20625
2015-10-15 23:15:00+00,2.091695,6.20625,0.725040215,0.143125114,16.35625
2015-10-15 23:30:00+00,1.810245,6.01875,0.994099965,0.193375154,16.56875
2015-10-15 23:45:00+00,1.528795,5.83125,1.263159714,0.243625195,16.78125
2015-10-16 00:00:00+00,1.247345,5.64375,1.532219464,0.293875235,16.99375
2015-10-16 00:15:00+00,1.1618375,5.44375,1.784815491,0.343750275,17.23125
2015-10-16 00:30:00+00,1.2722725,5.23125,2.020947796,0.393250315,17.49375
2015-10-16 00:45:00+00,1.3827075,5.01875,2.257080101,0.442750354,17.75625
2015-10-16 01:00:00+00,1.4931425,4.80625,2.493212406,0.492250394,18.01875
2015-10-16 01:15:00+00,1.73734,4.73125,2.694923175,0.536000429,18.28125
2015-10-16 01:30:00+00,2.1153,4.79375,2.86221241,0.574000459,18.54375
2015-10-16 01:45:00+00,2.49326,4.85625,3.029501645,0.61200049,18.80625
2015-10-16 02:00:00+00,2.87122,4.91875,3.19679088,0.65000052,19.06875
2015-10-16 02:15:00+00,3.08843,5.01875,3.322040157,0.680625544,19.3125
2015-10-16 02:30:00+00,3.14489,5.15625,3.405249477,0.703875563,19.5375
2015-10-16 02:45:00+00,3.20135,5.29375,3.488458797,0.727125582,19.7625
2015-10-16 03:00:00+00,3.25781,5.43125,3.571668117,0.750375601,19.9875
2015-10-16 03:15:00+00,3.2414575,5.46875,3.647503241,0.765125612,20.19375
2015-10-16 03:30:00+00,3.1522925,5.40625,3.715964169,0.771375617,20.38125
2015-10-16 03:45:00+00,3.0631275,5.34375,3.784425096,0.777625623,20.56875
2015-10-16 04:00:00+00,2.9739625,5.28125,3.852886024,0.783875628,20.75625
2015-10-16 04:15:00+00,2.9436625,5.2,3.858619595,0.780250625,20.91875
2015-10-16 04:30:00+00,2.9722275,5.1,3.801625807,0.766750613,21.05625
2015-10-16 04:45:00+00,3.0007925,5,3.744632021,0.753250602,21.19375
2015-10-16 05:00:00+00,3.0293575,4.9,3.687638234,0.739750592,21.33125
2015-10-16 05:15:00+00,3.11661,4.81875,3.579828147,0.718250574,21.43125
2015-10-16 05:30:00+00,3.26255,4.75625,3.421201761,0.688750551,21.49375
2015-10-16 05:45:00+00,3.40849,4.69375,3.262575375,0.659250527,21.55625
2015-10-16 06:00:00+00,3.55443,4.63125,3.103948989,0.629750504,21.61875
2015-10-16 06:15:00+00,3.584035,4.6,2.927423692,0.594000475,21.64375
2015-10-16 06:30:00+00,3.497305,4.6,2.732999484,0.552000442,21.63125
2015-10-16 06:45:00+00,3.410575,4.6,2.538575277,0.510000408,21.61875
2015-10-16 07:00:00+00,3.323845,4.6,2.344151069,0.468000375,21.60625
2015-10-16 07:15:00+00,3.062915,4.5875,2.12262924,0.422125338,21.55625
2015-10-16 07:30:00+00,2.627785,4.5625,1.874009791,0.372375298,21.46875
2015-10-16 07:45:00+00,2.192655,4.5375,1.625390342,0.322625258,21.38125
2015-10-16 08:00:00+00,1.757525,4.5125,1.376770893,0.272875218,21.29375
2015-10-16 08:15:00+00,1.4848525,4.40625,1.108847513,0.220750176,21.16875
2015-10-16 08:30:00+00,1.3746375,4.21875,0.821620204,0.166250133,21.00625
2015-10-16 08:45:00+00,1.2644225,4.03125,0.534392894,0.111750089,20.84375
2015-10-16 09:00:00+00,1.1542075,3.84375,0.247165585,0.057250046,20.68125
2015-10-16 09:15:00+00,1.1341175,3.725,0.090607939,0.026250021,20.525
2015-10-16 09:30:00+00,1.2041525,3.675,0.064719956,0.018750015,20.375
2015-10-16 09:45:00+00,1.2741875,3.625,0.038831974,0.011250009,20.225
2015-10-16 10:00:00+00,1.3442225,3.575,0.012943991,0.003750003,20.075
2015-10-16 10:15:00+00,1.504815,3.59375,0,0,19.95
2015-10-16 10:30:00+00,1.755965,3.68125,0,0,19.85
2015-10-16 10:45:00+00,2.007115,3.76875,0,0,19.75
2015-10-16 11:00:00+00,2.258265,3.85625,0,0,19.65
2015-10-16 11:15:00+00,2.363435,3.9875,0,0,19.55
2015-10-16 11:30:00+00,2.322625,4.1625,0,0,19.45
2015-10-16 11:45:00+00,2.281815,4.3375,0,0,19.35
2015-10-16 12:00:00+00,2.241005,4.5125,0,0,19.25
2015-10-16 12:15:00+00,2.0319125,4.61875,0,0,19.15
2015-10-16 12:30:00+00,1.6545375,4.65625,0,0,19.05
2015-10-16 12:45:00+00,1.2771625,4.69375,0,0,18.95
2015-10-16 13:00:00+00,0.8997875,4.73125,0,0,18.85
2015-10-16 13:15:00+00,0.6508175,4.65,0,0,18.75
2015-10-16 13:30:00+00,0.5302525,4.45,0,0,18.65
2015-10-16 13:45:00+00,0.4096875,4.25,0,0,18.55
2015-10-16 14:00:00+00,0.2891225,4.05,0,0,18.45
2015-10-16 14:15:00+00,0.2584075,3.8875,0,0,18.35
2015-10-16 14:30:00+00,0.3175425,3.7625,0,0,18.25
2015-10-16 14:45:00+00,0.3766775,3.6375,0,0,18.15
2015-10-16 15:00:00+00,0.4358125,3.5125,0,0,18.05
2015-10-16 15:15:00+00,0.437765,3.51875,0,0,17.9625
2015-10-16 15:30:00+00,0.382535,3.65625,0,0,17.8875
2015-10-16 15:45:00+00,0.327305,3.79375,0,0,17.8125
2015-10-16 16:00:00+00,0.272075,3.93125,0,0,17.7375
2015-10-16 16:15:00+00,0.3094075,3.96875,0,0,17.675
2015-10-16 16:30:00+00,0.4393025,3.90625,0,0,17.625
2015-10-16 16:45:00+00,0.5691975,3.84375,0,0,17.575
2015-10-16 17:00:00+00,0.6990925,3.78125,0,0,17.525
2015-10-16 17:15:00+00,0.979665,3.80625,0,0,17.48125
2015-10-16 17:30:00+00,1.410915,3.91875,0,0,17.44375
2015-10-16 17:45:00+00,1.842165,4.03125,0,0,17.40625
2015-10-16 18:00:00+00,2.273415,4.14375,0,0,17.36875
2015-10-16 18:15:00+00,2.394365,4.3375,0,0,17.3375
2015-10-16 18:30:00+00,2.205015,4.6125,0,0,17.3125
2015-10-16 18:45:00+00,2.015665,4.8875,0,0,17.2875
2015-10-16 19:00:00+00,1.826315,5.1625,0,0,17.2625
2015-10-16 19:15:00+00,1.592205,5.275,0,0,17.2375
2015-10-16 19:30:00+00,1.313335,5.225,0,0,17.2125
2015-10-16 19:45:00+00,1.034465,5.175,0,0,17.1875
2015-10-16 20:00:00+00,0.755595,5.125,0,0,17.1625
2015-10-16 20:15:00+00,0.57887,5.0125,0,0,17.1375
2015-10-16 20:30:00+00,0.50429,4.8375,0,0,17.1125
2015-10-16 20:45:00+00,0.42971,4.6625,0,0,17.0875
2015-10-16 21:00:00+00,0.35513,4.4875,0,0,17.0625
2015-10-16 21:15:00+00,0.34262,4.35625,0,0.000125,17.04375
2015-10-16 21:30:00+00,0.39218,4.26875,0,0.000375,17.03125
2015-10-16 21:45:00+00,0.44174,4.18125,0,0.000625001,17.01875
2015-10-16 22:00:00+00,0.4913,4.09375,0,0.000875001,17.00625
2015-10-16 22:15:00+00,0.577735,4.09375,0.049168491,0.014625012,17.04375
2015-10-16 22:30:00+00,0.701045,4.18125,0.147505472,0.041875034,17.13125
2015-10-16 22:45:00+00,0.824355,4.26875,0.245842453,0.069125055,17.21875
2015-10-16 23:00:00+00,0.947665,4.35625,0.344179434,0.096375077,17.30625
2015-10-16 23:15:00+00,1.3115225,4.46875,0.48213135,0.133375107,17.45625
2015-10-16 23:30:00+00,1.9159275,4.60625,0.6596982,0.180125144,17.66875
2015-10-16 23:45:00+00,2.5203325,4.74375,0.83726505,0.226875182,17.88125
2015-10-17 00:00:00+00,3.1247375,4.88125,1.0148319,0.273625219,18.09375
2015-10-17 00:15:00+00,3.80428,5.125,1.205523756,0.320000256,18.325
2015-10-17 00:30:00+00,4.55896,5.475,1.409340618,0.366000293,18.575
2015-10-17 00:45:00+00,5.31364,5.825,1.61315748,0.41200033,18.825
2015-10-17 01:00:00+00,6.06832,6.175,1.816974342,0.458000367,19.075
2015-10-17 01:15:00+00,6.798935,6.46875,1.987968633,0.5001254,19.325
2015-10-17 01:30:00+00,7.505485,6.70625,2.126140352,0.538375431,19.575
2015-10-17 01:45:00+00,8.212035,6.94375,2.264312071,0.576625461,19.825
2015-10-17 02:00:00+00,8.918585,7.18125,2.40248379,0.614875492,20.075
2015-10-17 02:15:00+00,9.495435,7.34375,2.512458871,0.647000517,20.3125
2015-10-17 02:30:00+00,9.942585,7.43125,2.594237312,0.673000538,20.5375
2015-10-17 02:45:00+00,10.389735,7.51875,2.676015754,0.699000559,20.7625
2015-10-17 03:00:00+00,10.836885,7.60625,2.757794195,0.72500058,20.9875
2015-10-17 03:15:00+00,11.0576625,7.65,2.822742575,0.740125592,21.19375
2015-10-17 03:30:00+00,11.0520675,7.65,2.870860893,0.744375595,21.38125
2015-10-17 03:45:00+00,11.0464725,7.65,2.91897921,0.748625599,21.56875
2015-10-17 04:00:00+00,11.0408775,7.65,2.967097528,0.752875602,21.75625
2015-10-17 04:15:00+00,11.81472,7.60625,2.967015641,0.7495006,21.91875
2015-10-17 04:30:00+00,13.368,7.51875,2.918733548,0.738500591,22.05625
2015-10-17 04:45:00+00,14.92128,7.43125,2.870451454,0.727500582,22.19375
2015-10-17 05:00:00+00,16.47456,7.34375,2.822169361,0.716500573,22.33125
2015-10-17 05:15:00+00,17.5948,7.3875,2.753610743,0.697875559,22.4375
2015-10-17 05:30:00+00,18.282,7.5625,2.6647756,0.671625537,22.5125
2015-10-17 05:45:00+00,18.9692,7.7375,2.575940456,0.645375516,22.5875
2015-10-17 06:00:00+00,19.6564,7.9125,2.487105313,0.619125496,22.6625
2015-10-17 06:15:00+00,20,8.0875,2.3611133,0.585875469,22.7125
2015-10-17 06:30:00+00,20,8.2625,2.197964419,0.545625437,22.7375
2015-10-17 06:45:00+00,20,8.4375,2.034815537,0.505375404,22.7625
2015-10-17 07:00:00+00,20,8.6125,1.871666656,0.465125372,22.7875
2015-10-17 07:15:00+00,19.8892525,8.71875,1.691299824,0.420125336,22.76875
2015-10-17 07:30:00+00,19.6677575,8.75625,1.493715041,0.370375296,22.70625
2015-10-17 07:45:00+00,19.4462625,8.79375,1.296130258,0.320625257,22.64375
2015-10-17 08:00:00+00,19.2247675,8.83125,1.098545475,0.270875217,22.58125
2015-10-17 08:15:00+00,18.50071,8.8375,0.886725175,0.219125175,22.475
2015-10-17 08:30:00+00,17.27409,8.8125,0.660669358,0.165375133,22.325
2015-10-17 08:45:00+00,16.04747,8.7875,0.434613541,0.11162509,22.175
2015-10-17 09:00:00+00,14.82085,8.7625,0.208557724,0.057875046,22.025
2015-10-17 09:15:00+00,13.733265,8.64375,0.083588589,0.027125022,21.88125
2015-10-17 09:30:00+00,12.784715,8.43125,0.059706135,0.019375016,21.74375
2015-10-17 09:45:00+00,11.836165,8.21875,0.035823681,0.011625009,21.60625
2015-10-17 10:00:00+00,10.887615,8.00625,0.011941227,0.003875003,21.46875
2015-10-17 10:15:00+00,10.41491,7.8375,0,0,21.35
2015-10-17 10:30:00+00,10.41805,7.7125,0,0,21.25
2015-10-17 10:45:00+00,10.42119,7.5875,0,0,21.15
2015-10-17 11:00:00+00,10.42433,7.4625,0,0,21.05
2015-10-17 11:15:00+00,9.98945,7.425,0,0,20.95625
2015-10-17 11:30:00+00,9.11655,7.475,0,0,20.86875
2015-10-17 11:45:00+00,8.24365,7.525,0,0,20.78125
2015-10-17 12:00:00+00,7.37075,7.575,0,0,20.69375
2015-10-17 12:15:00+00,6.5679525,7.53125,0,0,20.60625
2015-10-17 12:30:00+00,5.8352575,7.39375,0,0,20.51875
2015-10-17 12:45:00+00,5.1025625,7.25625,0,0,20.43125
2015-10-17 13:00:00+00,4.3698675,7.11875,0,0,20.34375
2015-10-17 13:15:00+00,3.930805,6.96875,0,0,20.25
2015-10-17 13:30:00+00,3.785375,6.80625,0,0,20.15
2015-10-17 13:45:00+00,3.639945,6.64375,0,0,20.05
2015-10-17 14:00:00+00,3.494515,6.48125,0,0,19.95
2015-10-17 14:15:00+00,3.540445,6.4,0,0,19.85
2015-10-17 14:30:00+00,3.777735,6.4,0,0,19.75
2015-10-17 14:45:00+00,4.015025,6.4,0,0,19.65
2015-10-17 15:00:00+00,4.252315,6.4,0,0,19.55
2015-10-17 15:15:00+00,4.51102,6.46875,0,0,19.45
2015-10-17 15:30:00+00,4.79114,6.60625,0,0,19.35
2015-10-17 15:45:00+00,5.07126,6.74375,0,0,19.25
2015-10-17 16:00:00+00,5.35138,6.88125,0,0,19.15
2015-10-17 16:15:00+00,5.5752925,7.01875,0,0,19.05625
2015-10-17 16:30:00+00,5.7429975,7.15625,0,0,18.96875
2015-10-17 16:45:00+00,5.9107025,7.29375,0,0,18.88125
2015-10-17 17:00:00+00,6.0784075,7.43125,0,0,18.79375
2015-10-17 17:15:00+00,6.28768,7.5125,0,0,18.70625
2015-10-17 17:30:00+00,6.53852,7.5375,0,0,18.61875
2015-10-17 17:45:00+00,6.78936,7.5625,0,0,18.53125
2015-10-17 18:00:00+00,7.0402,7.5875,0,0,18.44375
2015-10-17 18:15:00+00,7.0211775,7.6125,0,0,18.3625
2015-10-17 18:30:00+00,6.7322925,7.6375,0,0,18.2875
2015-10-17 18:45:00+00,6.4434075,7.6625,0,0,18.2125
2015-10-17 19:00:00+00,6.1545225,7.6875,0,0,18.1375
